"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"202638_s_at",2.04111240359977,8.42558246298898,9.38512878251603,1.38752820617737e-10,9.97095672548816e-08,14.1408057238566
"221841_s_at",1.96397120384183,10.2963959332734,9.23639029097163,2.0076271436835e-10,1.39762218374492e-07,13.7892854866941
"210538_s_at",3.03631251848434,8.93435281159123,9.19586520628927,2.22134266616973e-10,1.49954092649282e-07,13.6929536255416
"36711_at",3.28077529223839,8.20679311816277,9.14680979015425,2.51142960755683e-10,1.56899091737896e-07,13.5760255898251
"204794_at",1.09151322771012,7.0546706831479,9.14520187473603,2.52156724662691e-10,1.56899091737896e-07,13.5721870714409
"202068_s_at",1.65610112083253,10.6480737680572,9.12642102837694,2.64311821100571e-10,1.56899091737896e-07,13.5273244874375
"202431_s_at",2.04347533253124,10.1883387176217,9.12576511329346,2.64746984240108e-10,1.56899091737896e-07,13.5257567522691
"205249_at",2.62769632147856,7.28718343604502,9.12143569281923,2.67637719892267e-10,1.56899091737896e-07,13.5154072261759
"213281_at",1.74159495112806,6.59328190025925,9.04805987405854,3.21841891517007e-10,1.81541139602419e-07,13.3395887766567
"209545_s_at",1.0633905167477,8.14835351626552,9.04299887790263,3.25970533918246e-10,1.81541139602419e-07,13.3274332232031
"218810_at",1.85846373696095,6.8810520609629,9.03021828218373,3.36638971682139e-10,1.82909911516171e-07,13.296720172433
"208961_s_at",2.10512196734011,10.0958734035679,8.98185873340623,3.80337677372778e-10,2.01732915210318e-07,13.1802937547639
"208786_s_at",1.41730266049085,9.48175669405271,8.83216090062647,5.56019727435941e-10,2.88057010885824e-07,12.817756966587
"38037_at",1.20914997746602,7.313324978618,8.73559590666726,7.11458605176517e-10,3.6020825789812e-07,12.5821893619866
"202081_at",1.45156247730845,10.7872436083075,8.67715950217181,8.26404970946169e-10,4.09107189728174e-07,12.4389879835812
"213056_at",1.42156265075748,9.63582612047387,8.62177116047566,9.52843036829842e-10,4.61445311553443e-07,12.302807041488
"203821_at",1.3313366338028,7.1759017431994,8.60623339275419,9.91737574745096e-10,4.64474069224276e-07,12.2645267029209
"218611_at",1.47251178159989,8.69061509401765,8.60270352243328,1.00079702485816e-09,4.64474069224276e-07,12.2558254001258
"201631_s_at",1.69331863942646,9.87916702437568,8.55201739202896,1.14059412598755e-09,5.1855133356377e-07,12.1306869411946
"206932_at",3.16386295196953,6.76351675392022,8.53329518413529,1.19713361987967e-09,5.33370913001186e-07,12.0843719626568
"210001_s_at",1.7444801378311,7.34372694212021,8.52479639227121,1.22373422896514e-09,5.34531910169734e-07,12.0633313242586
"220987_s_at",0.982037736646855,7.23178687366016,8.4875208786035,1.34771096141984e-09,5.77364559375959e-07,11.9709272404989
"204621_s_at",2.55502369984151,7.36110672458983,8.44380267564767,1.5095553675353e-09,6.27363720744975e-07,11.8623029158768
"206115_at",2.42355106116018,6.48587013527204,8.44095893777085,1.52074520448124e-09,6.27363720744975e-07,11.8552279318058
"204622_x_at",3.1782021016183,7.7726949537801,8.37188046350531,1.82015078816248e-09,7.34688410072587e-07,11.6830185646726
"203574_at",1.79728781648858,11.1852014102627,8.36629093440625,1.84686227786797e-09,7.34688410072587e-07,11.6690549716852
"202637_s_at",1.42147971379777,8.3147564974499,8.33321531768113,2.01330871481378e-09,7.86850495436959e-07,11.5863373692016
"202912_at",1.34931313101924,9.98583608537253,8.25457193002364,2.47319976404648e-09,9.4992191627006e-07,11.3890509743558
"207574_s_at",1.902388999691,12.1267894687011,8.19795474293914,2.86942211698832e-09,1.08342570339235e-06,11.2464909613182
"204170_s_at",1.77505847800762,9.75217813028367,8.1522103606657,3.2364185003019e-09,1.20162824885376e-06,11.130986719529
"212533_at",1.75423966620889,10.0585320360844,8.11610398742307,3.55961200851477e-09,1.29995863465055e-06,11.0396164006981
"212659_s_at",1.20456829176294,7.25070941772886,8.10474584944078,3.66793149601147e-09,1.31791145059109e-06,11.0108369225332
"202768_at",2.77540915410862,8.33422747183199,8.03782906407934,4.37786670321907e-09,1.5480275642478e-06,10.8409265759576
"216248_s_at",3.21969862085421,7.4554092557372,8.02958650485915,4.47449808116322e-09,1.55747490240739e-06,10.8199557797627
"201502_s_at",1.21154238491094,11.123801294428,8.00520343964299,4.77325610958852e-09,1.63590502082005e-06,10.7578665992366
"204286_s_at",1.28637050292891,4.83473693236592,7.96550329951215,5.30379843050836e-09,1.79019269146113e-06,10.6566031617119
"205114_s_at",2.62956110485873,8.68591179915681,7.9301433462003,5.8267505212572e-09,1.93735106510517e-06,10.5662328778993
"215111_s_at",1.10189969260429,11.4230676389411,7.91512359907092,6.06448442326499e-09,1.9867429337805e-06,10.5277961753852
"209304_x_at",1.87972455707841,11.0277969877203,7.90330897123991,6.25840538391670e-09,2.02055792373206e-06,10.4975405770189
"202241_at",2.11388987277767,11.3785957411523,7.80052991314035,8.23557358659502e-09,2.62091246840825e-06,10.2335608392196
"213341_at",0.960488176108992,8.62087784325956,7.72901118029376,9.97672623217063e-09,3.11803784776982e-06,10.0490559496526
"211976_at",-0.546509994938756,8.87370702959548,-7.72064717518091,1.02034401009001e-08,3.11803784776982e-06,10.0274351363284
"202284_s_at",1.66146337267944,9.47098900938209,7.72013223356417,1.02175680247429e-08,3.11803784776982e-06,10.0261037261982
"204748_at",2.61206046086903,6.25623274097732,7.67905875309242,1.14109846814016e-08,3.43516899658896e-06,9.91979618771479
"200799_at",2.22419301032269,12.648028841023,7.66948661549611,1.17089062887397e-08,3.47785740525671e-06,9.89499024940784
"203313_s_at",1.70086727416057,8.37045521884604,7.6261195936472,1.31609365626134e-08,3.81268221297537e-06,9.78245948964635
"200666_s_at",2.377368999506,9.74450735906311,7.62172909026882,1.33177914755336e-08,3.81268221297537e-06,9.77105349410888
"200798_x_at",1.56883519543992,11.2012944485315,7.61833193426046,1.34404607614314e-08,3.81268221297537e-06,9.76222642009481
"39402_at",1.78765958562771,7.37099267336239,7.61612527097272,1.35207566021033e-08,3.81268221297537e-06,9.75649190646933
"212099_at",1.05104559469671,11.0809052042358,7.55544237287045,1.59307387572676e-08,4.43611334119563e-06,9.5985532867292
"206359_at",1.71658125035055,7.43171760738232,7.49599640359947,1.87154218564534e-08,5.14720311970633e-06,9.44338780207335
"202464_s_at",1.71896987411689,8.78466437066794,7.37969177477271,2.56798300253529e-08,6.97645821310715e-06,9.13855397463997
"202497_x_at",1.27086127365155,7.64856763623187,7.35325004365109,2.76007684071601e-08,7.4079797326061e-06,9.0690218522297
"205289_at",1.07344797049557,7.39700331935398,7.30767606721865,3.12606874160082e-08,8.29040873293351e-06,8.94898318339234
"204285_s_at",1.49281313110518,6.13598971992907,7.29421606040054,3.24331518820829e-08,8.50015675855484e-06,8.91348342267449
"207433_at",0.96018912219229,6.74856000567368,7.27794034644687,3.39106807985258e-08,8.78404925754371e-06,8.87052897742135
"215033_at",1.78695838597689,5.27843015617859,7.25929564513926,3.56874507501962e-08,9.13803839496691e-06,8.82128422747967
"205067_at",1.61334037031798,6.93967086616711,7.23975237878787,3.76514092452535e-08,9.44641289884679e-06,8.76962267074953
"200880_at",0.726782441690371,11.0836715470949,7.2388967723018,3.77398549175097e-08,9.44641289884679e-06,8.76735990809167
"201110_s_at",1.94692726340972,10.1707406917503,7.18596367570177,4.36423906516557e-08,1.08024615171882e-05,8.62720721303734
"200664_s_at",1.98839158436032,9.4671988791595,7.15455914206727,4.75786407783651e-08,1.1647355830985e-05,8.5439048620378
"201920_at",1.61586841503755,9.59942424791428,7.05714258295257,6.22353794538133e-08,1.50697559575283e-05,8.28479674063208
"201465_s_at",2.0250499518568,8.62043727055439,7.04148880597261,6.49857438893894e-08,1.54091400448274e-05,8.24306296345713
"202581_at",3.64944186687228,9.45354084551687,7.04129594431499,6.50203871353314e-08,1.54091400448274e-05,8.24254861732133
"210827_s_at",1.57289404856406,8.42420737170631,6.99280766866762,7.43522266278091e-08,1.73432321578335e-05,8.11310634441363
"200800_s_at",2.97610624493954,11.4527871722503,6.99093581231132,7.47385324393774e-08,1.73432321578335e-05,8.10810423159765
"217911_s_at",1.93673360898666,9.54644974495102,6.95835379891734,8.17981852111349e-08,1.8785754349984e-05,8.02097622899574
"207850_at",1.77239477495251,6.2661169950538,6.92267325312148,9.030753933842e-08,2.05283781004284e-05,7.9254334634756
"212608_s_at",-0.678054593115657,9.5444438776174,-6.91218885206023,9.29745132742589e-08,2.09211437597037e-05,7.89733372863233
"210845_s_at",1.67441174983188,7.36540938927541,6.90552793366727,9.47101945885902e-08,2.10985900485002e-05,7.87947554347805
"201325_s_at",1.81161493954179,8.49002856554196,6.86367636856078,1.06392675824816e-07,2.34664320727667e-05,7.76716496455014
"204135_at",1.18541247753712,7.89020761226752,6.83715107196551,1.14542452331449e-07,2.50162961822323e-05,7.69589037676983
"217367_s_at",-0.817078865705785,6.8033351380504,-6.80353439587554,1.25786310672888e-07,2.72052586685429e-05,7.60545902398758
"203678_at",-0.583391889222928,6.75032014184469,-6.78122507739208,1.33858966166154e-07,2.8672847973879e-05,7.54538314179414
"217741_s_at",1.2579473210029,10.8868521859859,6.72088655184221,1.5842105746239e-07,3.36109133056159e-05,7.38265574761405
"202146_at",1.03427985610951,9.3862083027735,6.70990872248705,1.63357953097678e-07,3.43313690675185e-05,7.35301178429779
"207075_at",0.939594298323918,5.551228865181,6.69279149568619,1.71368370594107e-07,3.55321947661242e-05,7.30676643068812
"202627_s_at",2.35186961945017,8.18386404222859,6.6909326644866,1.7226184112499e-07,3.55321947661242e-05,7.30174278463591
"205419_at",1.68759461925805,7.2536547058663,6.64463455622279,1.96102762651608e-07,4.00787270054118e-05,7.17651389733279
"201324_at",1.8024975899822,9.71749744737315,6.57980509142856,2.35207229687268e-07,4.73588653626318e-05,7.00082994082063
"219993_at",1.33222353321097,6.19826915341127,6.57846840033369,2.36091601735337e-07,4.73588653626318e-05,6.9972036097152
"211924_s_at",1.13864055024505,6.96998590165382,6.57544886467531,2.38101760587815e-07,4.73588653626318e-05,6.98901127803964
"211997_x_at",0.577981710456035,11.9654900099401,6.56706566261457,2.43773790378857e-07,4.78651144723784e-05,6.96626249649748
"201329_s_at",1.15397497955354,9.66413277022008,6.56536029657884,2.4494424966787e-07,4.78651144723784e-05,6.96163402975673
"218723_s_at",2.50304904499283,7.58471364123841,6.55145763197931,2.54700643836789e-07,4.90798573341809e-05,6.92389181288989
"215573_at",-0.511317676218831,4.70532738908775,-6.55024938714726,2.55566882918031e-07,4.90798573341809e-05,6.92061093357766
"202365_at",-1.08260102476404,7.82492450892431,-6.51677775408135,2.80785436567471e-07,5.34620270975517e-05,6.82967135547433
"206374_at",0.65266787891557,5.88759453370337,6.50352063914507,2.91456219490535e-07,5.50234762846664e-05,6.79362626887237
"209325_s_at",0.742521775743715,6.37896869186579,6.50023033500886,2.94167513711185e-07,5.50686529659165e-05,6.7846778655467
"202147_s_at",0.846965509808638,7.82261726903965,6.47651087962215,3.14482146039209e-07,5.83809897276288e-05,6.72014273910668
"203973_s_at",1.01082399716323,12.6330341133029,6.43607703526323,3.5243566637159e-07,6.48860276013216e-05,6.61002377978419
"215034_s_at",1.57201996598541,9.64577143202978,6.42192062759902,3.66790736957828e-07,6.69753872722094e-05,6.57143813826989
"220266_s_at",1.18489894695217,6.357019171378,6.39992714562278,3.90273738053363e-07,7.0683967988738e-05,6.51145932420223
"202499_s_at",1.71353294398539,7.70140022774691,6.39354913474692,3.97363610129524e-07,7.13876543778662e-05,6.49405854451958
"203810_at",1.53593851361299,9.38703611529849,6.3867098425353,4.05110853926966e-07,7.21972359434482e-05,6.47539571285127
"218098_at",-0.699789070230221,9.97014650902384,-6.3833635142102,4.0895681967272e-07,7.23042148559459e-05,6.46626302598899
"212936_at",-0.734678812594258,7.11021525111079,-6.36084846400785,4.35810108650533e-07,7.64452109480939e-05,6.40479303077156
"211434_s_at",0.956375603122858,6.50110430893622,6.35410090964402,4.44199454641308e-07,7.67561916812049e-05,6.38636340869532
"209305_s_at",1.80870784223371,9.59865104536349,6.35332844863015,4.45170211513617e-07,7.67561916812049e-05,6.38425336015685
"219371_s_at",1.28919650316269,8.91506298579644,6.35114987036333,4.47919599522227e-07,7.67561916812049e-05,6.37830212672819
"220287_at",0.926441593877048,5.53626839975277,6.33019298811773,4.75259047602707e-07,8.08194336140878e-05,6.32103567604985
"202071_at",1.1861594183299,11.6217057134046,6.32589494091206,4.8107103496084e-07,8.09179265287999e-05,6.30928680281926
"213803_at",-0.637826738333898,7.5492441915314,-6.32239680766456,4.85854270030937e-07,8.09179265287999e-05,6.29972350299679
"214056_at",1.43948352869852,7.74817537398467,6.32175627889355,4.867352944678e-07,8.09179265287999e-05,6.29797230749488
"206976_s_at",1.75070083525347,10.0390589216586,6.31842368632033,4.91345245268045e-07,8.10792446580462e-05,6.28886055845423
"204470_at",1.93130343103689,7.74556026185771,6.30688226169626,5.07653734957685e-07,8.31544283356791e-05,6.25729840100895
"209387_s_at",1.38243982619511,9.62723081302314,6.29330872778448,5.27534337581347e-07,8.57693234197951e-05,6.22016650240737
"211506_s_at",2.11524642384632,5.48439072227966,6.2892963408716,5.3356024349194e-07,8.57693234197951e-05,6.20918759600297
"221215_s_at",1.23391471405179,9.22180837674778,6.28823358008898,5.35167929045721e-07,8.57693234197951e-05,6.20627941728133
"212126_at",-0.496639521631059,6.96319634264031,-6.28224263163178,5.44322589296856e-07,8.61253620578096e-05,6.18988402764714
"209688_s_at",-0.73050985429744,6.565820796156,-6.28172451701493,5.45121697273024e-07,8.61253620578096e-05,6.18846598473699
"37028_at",0.874669425937653,6.60689124711342,6.27610584860403,5.53863987297423e-07,8.68903383452443e-05,6.17308684513115
"204958_at",0.914795098753093,6.18263145808099,6.27322667292082,5.58398486319845e-07,8.69891124457844e-05,6.16520522881888
"210517_s_at",1.17408826766288,9.79300983564537,6.25010950899547,5.96191103078584e-07,9.22315916894557e-05,6.1019015966982
"218319_at",1.13928168701791,8.9550455346011,6.22347002204992,6.42955299777402e-07,9.87801049182151e-05,6.02890598586378
"213573_at",-0.55658784198366,7.26853676384677,-6.20288091886424,6.81620023647898e-07,0.000104003077169892,5.97245579974389
"212501_at",0.671084877339771,12.7532400923265,6.19743756261243,6.92228638956026e-07,0.00010490324755118,5.95752668609807
"221704_s_at",0.879201933204,6.97093100252136,6.18661475335939,7.13818632303904e-07,0.000107444173458338,5.92783784262997
"203531_at",-0.517792731919336,10.5254529218958,-6.17178754509284,7.4450380044431e-07,0.000111310813171127,5.88715166483854
"213574_s_at",-0.653836818291762,8.6693318902514,-6.14557948392682,8.02032404557464e-07,0.000119112505842177,5.81520123690128
"200614_at",-0.594895875335384,12.1017598334639,-6.14085123650032,8.12878853192741e-07,0.000119923855712415,5.80221584053474
"208078_s_at",2.1654168409604,10.242780506267,6.12687243929257,8.45818440293186e-07,0.000123962482857969,5.76381701245856
"204908_s_at",1.20050926980458,8.31516389779374,6.12038887366218,8.61549869781726e-07,0.000125442787249199,5.74600294746109
"205207_at",1.61382355523431,6.08429976564061,6.06853269188168,9.98465137291149e-07,0.000144433817295032,5.60343239939466
"205476_at",3.51643454327322,8.53271169906801,6.04903948609222,1.05543005163312e-06,0.000150927402732472,5.54979781907444
"219540_at",0.80861086161346,8.01654771115808,6.04854892499271,1.05690509612001e-06,0.000150927402732472,5.54844778374927
"222162_s_at",1.43086889495316,9.286312352781,6.02813084308052,1.12017710435863e-06,0.00015870795448335,5.49224472259534
"221031_s_at",1.66611413087336,7.95848514441888,6.02642313015176,1.12563885659511e-06,0.00015870795448335,5.48754299616802
"209850_s_at",0.445676980022551,7.23726370804637,5.99648462464122,1.22586870209803e-06,0.00017175268601659,5.40508953972609
"217996_at",1.93364290042584,10.4054245826254,5.95865469162576,1.36547869046642e-06,0.000190117304922003,5.30083451391744
"201510_at",1.26425843731062,7.56870128515982,5.95283463458409,1.38833525329473e-06,0.000191385733478535,5.28478859980949
"212672_at",-0.56924794798414,7.98552174870326,-5.95196805430795,1.39177128085123e-06,0.000191385733478535,5.28239929055075
"209193_at",0.949473222546446,8.44450701463387,5.93727029129641,1.4513699110905e-06,0.000195798638221526,5.24186939658403
"211296_x_at",0.325338802834512,14.114333536859,5.93681037753932,1.45327572846124e-06,0.000195798638221526,5.24060098786853
"213134_x_at",0.974980689211398,8.54569593943952,5.93441041208484,1.46326178861209e-06,0.000195798638221526,5.23398189061897
"213839_at",-1.1872015269331,8.07298971571675,-5.9339066156681,1.46536679930298e-06,0.000195798638221526,5.23259238614753
"202014_at",0.710228176808509,5.86354366275758,5.93332312206881,1.46780861799142e-06,0.000195798638221526,5.23098305609765
"214109_at",-0.742536107419816,7.38925071644813,-5.92743584137625,1.49267614984581e-06,0.000197710628224545,5.21474446397717
"203120_at",1.18451589636215,8.13924298858145,5.92462573179637,1.5046949608496e-06,0.000197710628224545,5.20699289175472
"209544_at",0.783815548957278,6.73922423215022,5.92367872687857,1.50876719478263e-06,0.000197710628224545,5.20438053238267
"220046_s_at",0.927374835788251,10.2710866634041,5.91523059323257,1.54558956057244e-06,0.000201351454040189,5.18107405695423
"41387_r_at",0.762497006541135,7.85812309337786,5.87624140672963,1.72760306947047e-06,0.000223297025586325,5.07346897739597
"219228_at",1.34200282776931,7.27256329552926,5.87492875489612,1.73409280542417e-06,0.000223297025586325,5.06984503813474
"217900_at",-0.356768686823571,9.88043326665626,-5.87156097202662,1.7508554898079e-06,0.000224159814634773,5.06054699397223
"219677_at",1.29085038365522,8.20905886634326,5.86431710414679,1.78746534444556e-06,0.000227539231304078,5.04054586917095
"211143_x_at",0.793024913312741,7.05454188248039,5.84930682980368,1.86579567116217e-06,0.000236160966854998,4.99909366431878
"210275_s_at",0.965482110625514,12.0363610072136,5.84438427668253,1.89222839724293e-06,0.000238153514154693,4.98549752646415
"209324_s_at",0.93508852497855,6.70864248795777,5.82921904464583,1.97605262454959e-06,0.000247306316388153,4.94360472647562
"200797_s_at",0.885903084628861,12.4047379916126,5.8195819590117,2.03125118818592e-06,0.000252794316867139,4.91697817210355
"222379_at",0.939175525766158,5.68674842118364,5.81164856618869,2.07785326338427e-06,0.00025677380376958,4.89505603428073
"210762_s_at",0.829793059786565,9.08490583705471,5.81023315280164,2.08627995162248e-06,0.00025677380376958,4.89114460063885
"213294_at",-0.720302332959085,8.16994767342496,-5.80125711817863,2.14052468071934e-06,0.000262002573144971,4.86633791703595
"205290_s_at",1.0162780693812,7.77032172474211,5.75816289108556,2.42137219348899e-06,0.000294759062045651,4.74719856315482
"201109_s_at",1.48012399851979,7.79549333750127,5.75361789454247,2.45307222485907e-06,0.000295438060706657,4.73462950115811
"212517_at",-0.854669876569933,8.53857408006792,-5.75356066358119,2.45347404186971e-06,0.000295438060706657,4.73447122600676
"221962_s_at",0.576167662011914,7.2656721276511,5.74198346508559,2.53613246119864e-06,0.000303749585151194,4.70245161336705
"209034_at",0.930949920906414,11.5111105849427,5.73399322881237,2.59480758028433e-06,0.000309115125486599,4.68035003283792
"219270_at",0.872076516082147,7.26599738513388,5.73083562471071,2.61836929276478e-06,0.000309140599898572,4.67161529351599
"220330_s_at",1.34803007853555,9.49769658538518,5.73024827893626,2.62277566013512e-06,0.000309140599898572,4.66999050958027
"206036_s_at",1.15040558038611,6.63110494050944,5.71792496779271,2.71696488868392e-06,0.000318556983290588,4.63589780459465
"212605_s_at",-0.840958985393267,7.78355146127476,-5.70590855299338,2.81208039586169e-06,0.000327982800935135,4.60264958044511
"209681_at",1.04971307617165,10.1476001589509,5.67683567570252,3.05627581798202e-06,0.000354607585402007,4.52219013133074
"216215_s_at",-0.485726577559103,8.10471124638048,-5.67084379991403,3.10919303587873e-06,0.00035887820342109,4.50560459242162
"213245_at",-1.14632803039457,7.01491831913516,-5.64362611831255,3.36138959896862e-06,0.000384064736343883,4.4302539757571
"202388_at",1.36885142323959,10.3240235419044,5.64357510967299,3.36188102469171e-06,0.000384064736343883,4.43011274350113
"213191_at",0.676082514375175,6.8814403987063,5.63291779743242,3.46615344249255e-06,0.000393956633869421,4.40060348515793
"205932_s_at",0.767842622528327,5.94941088689606,5.62964345432632,3.49883743883319e-06,0.00039565280012633,4.3915365410431
"210053_at",-0.655709122950318,6.27560989968053,-5.59410001927106,3.87416663303784e-06,0.000435882879213051,4.29309815226697
"202628_s_at",2.08266622404375,9.24126327578382,5.57833109930171,4.05337766976125e-06,0.000451486413406361,4.24941733557996
"201371_s_at",-0.499156074241879,10.4889058206504,-5.57833037204405,4.05338612386193e-06,0.000451486413406361,4.24941532092398
"201449_at",-0.64116646419988,7.30006023207336,-5.54162155547922,4.5034654606799e-06,0.000499122885908289,4.1477123337961
"204020_at",-0.541879820295643,8.74368425236748,-5.53533264236391,4.58545622469313e-06,0.000504028550723978,4.13028648900896
"220088_at",1.0501060246934,5.86895256803697,5.53476127570101,4.5929791173393e-06,0.000504028550723978,4.12870326934481
"212377_s_at",-0.941329483652238,8.48232245217794,-5.51134120240077,4.91222895084032e-06,0.000536420217342499,4.06380384846342
"204011_at",0.902190987931725,9.0947038226581,5.50494899790052,5.00316666243298e-06,0.000543685579214729,4.04608915436224
"221740_x_at",-0.705200104038409,7.05080140059024,-5.47628647279338,5.43213604561172e-06,0.000584923055873578,3.96665119181542
"209386_at",1.18320952948747,11.4305565010644,5.47466499078794,5.4574769185013e-06,0.000584923055873578,3.96215702215632
"202067_s_at",1.13744639782753,7.95396654013893,5.47441352950068,5.46141740906335e-06,0.000584923055873578,3.96146005905818
"204624_at",-0.62861211131415,7.65712737318074,-5.46181600981284,5.66251881866401e-06,0.000601048560542735,3.92654343260697
"209211_at",1.52077031802319,6.65472680893681,5.46160545439015,5.66594234923798e-06,0.000601048560542735,3.92595982386471
"222303_at",1.05132807316489,8.8096105278418,5.44648765552234,5.91725026518147e-06,0.000624732626338614,3.88405610652631
"209803_s_at",2.34999135114916,7.53889763336332,5.43976945268261,6.03248509480007e-06,0.000633709840868132,3.86543402785349
"215287_at",-0.531104067566071,5.38009664643628,-5.43823189079853,6.05917296336634e-06,0.000633709840868132,3.86117204859612
"202561_at",-0.750341939330361,6.98786509364389,-5.43234168696929,6.16251004021845e-06,0.000641505776476386,3.84484483433183
"219397_at",0.656588490269003,9.98186713625929,5.42725047444964,6.2532513658787e-06,0.000647924096175255,3.83073223104775
"215322_at",0.991736042985373,6.07569588772535,5.41196721410775,6.5337669642268e-06,0.00067385521602815,3.78836713417884
"210111_s_at",-0.873565221051074,10.0295258213388,-5.40594787322348,6.64767792675265e-06,0.000682443876379119,3.77168136498919
"213560_at",0.973521048410583,6.77061311832671,5.38996131537541,6.95996053798589e-06,0.00071065246206845,3.7273658942987
"213596_at",1.13237978449965,7.26053122390944,5.38864799779128,6.98625888553174e-06,0.00071065246206845,3.72372530624067
"210151_s_at",0.614030492343511,6.84356563567897,5.37915797418847,7.17927144782343e-06,0.000726966500196194,3.69741843702805
"202724_s_at",0.660503003270419,8.98769998877133,5.36966207782861,7.37774830549884e-06,0.000743683705889582,3.67109534073209
"201566_x_at",0.746915426229206,12.0576232569066,5.3657849505785,7.46035646960415e-06,0.00074862324807825,3.66034778680558
"212614_at",0.900050448500474,8.51465204541475,5.36292077726191,7.52197628081657e-06,0.000751421818868837,3.6524082007916
"212919_at",-0.841907453078304,7.9849830472218,-5.3595243789812,7.5957071068631e-06,0.00075539985365888,3.64299329316739
"217495_x_at",0.457772590082354,6.30647367277477,5.35275649258615,7.74479238374908e-06,0.000765528749857091,3.62423262304955
"201455_s_at",-0.450836436788649,7.97904173528562,-5.35179165074232,7.76628349722595e-06,0.000765528749857091,3.62155808033711
"209774_x_at",1.17470967445619,12.7477375591075,5.34847677022344,7.84057584306935e-06,0.000765723907233774,3.61236925239775
"205266_at",0.852529364145301,6.01175019258311,5.34712423617914,7.87109249813712e-06,0.000765723907233774,3.60862004814965
"217997_at",2.0031660626409,8.37726787179943,5.34711143435193,7.8713819076417e-06,0.000765723907233774,3.60858456170865
"217922_at",-0.464929166350524,9.49274404328765,-5.34158604677759,7.99729345736796e-06,0.000774590027607766,3.59326834647299
"208810_at",0.91443877773931,9.4649993868185,5.33859879816476,8.06620392222986e-06,0.000777882358335561,3.58498783498859
"212321_at",-0.641916170231418,8.21892190669498,-5.33472848578908,8.15636967081215e-06,0.000783187272227079,3.57425957642733
"206907_at",0.450849488163757,5.3167442168433,5.33258705487461,8.20669085442871e-06,0.000784637133751538,3.56832369975034
"201289_at",1.8812064776098,9.709020823476,5.32743139871215,8.32912117709251e-06,0.000792939454966196,3.5540327333846
"203927_at",0.584952387398411,7.32228035289383,5.32187433402561,8.46313141634699e-06,0.000802268844944519,3.5386292799283
"208093_s_at",0.673061156292734,8.8518746057428,5.30578439093138,8.86343736608036e-06,0.000836655907644797,3.49403127301754
"202393_s_at",1.26441574917454,10.7008801118017,5.3023603616487,8.95103991383554e-06,0.000839477122535373,3.4845408295254
"205548_s_at",0.958905480971577,7.94254034389472,5.30110916635287,8.98326695794702e-06,0.000839477122535373,3.48107289396573
"209256_s_at",-0.812912221508775,8.48071962004506,-5.30021474374835,9.00637573667703e-06,0.000839477122535373,3.47859383294532
"201169_s_at",0.925067358151016,5.6505143578075,5.27891921292066,9.57449159334451e-06,0.000888712288437232,3.41957150843225
"215498_s_at",0.675019402429934,8.5232907630612,5.23736494605556,1.07883384513248e-05,0.000997227450955033,3.30441588810137
"213076_at",1.01790243865006,7.56931556856035,5.22819860845532,1.10761666160423e-05,0.00101960232936188,3.2790173972516
"207978_s_at",0.723821898034597,5.34884622041322,5.22301701184413,1.12422550348427e-05,0.0010306325737086,3.26466061513829
"219563_at",-0.843637795283023,7.14064724066323,-5.22019147088101,1.1333870153199e-05,0.00103477305492956,3.25683201042837
"218541_s_at",1.53558467861401,11.0756706207609,5.21812371645851,1.14013874240845e-05,0.00103668860263809,3.25110306083153
"216262_s_at",0.424303540158772,7.64780532854596,5.1955624209293,1.21647123786554e-05,0.00110159877097279,3.18859956394256
"209630_s_at",-0.829094752572084,7.88570020706146,-5.19383470951564,1.2225229974338e-05,0.00110259695602562,3.18381354577583
"209183_s_at",1.747680963598,9.61275968794424,5.19184032823733,1.22954625645865e-05,0.00110403010585271,3.17828888838501
"213895_at",0.786197855620978,5.19183447628873,5.19057476409042,1.23402386478127e-05,0.00110403010585271,3.17478317795538
"203394_s_at",0.968957071282071,10.0320973399392,5.17995547697896,1.27224299107647e-05,0.00113367028448842,3.14536827028489
"212723_at",0.901631769921801,8.56717431744881,5.17276660209712,1.29878505150991e-05,0.00114829693217838,3.1254568402899
"204784_s_at",0.717553936045809,5.88181565538426,5.17271789205327,1.29896676800714e-05,0.00114829693217838,3.12532192933177
"220528_at",1.46817860541732,8.06818195548194,5.1625044760643,1.33763517790609e-05,0.00117780627898079,3.09703531192768
"205767_at",0.864827613421263,4.23436419092202,5.15720255885268,1.35815970322515e-05,0.00119117022475381,3.08235234139384
"220939_s_at",-0.422656884608353,8.88093935409791,-5.15328075231744,1.37354374267609e-05,0.00119993858649393,3.07149185269623
"202893_at",-0.591206986607824,8.12077777978147,-5.13032258266541,1.46715753015825e-05,0.00127671360544278,3.00792275676642
"212692_s_at",-0.544062413745106,8.89916250885933,-5.12318208056182,1.49755266145583e-05,0.00129645786597795,2.98815426758952
"219250_s_at",1.21438497557957,8.21247491117052,5.12226854598346,1.5014864183791e-05,0.00129645786597795,2.98562525016831
"206026_s_at",1.17640471795439,5.28654209310955,5.09028591364758,1.64590610037528e-05,0.00141566989181699,2.89710066507773
"208914_at",-0.493599019052278,7.14659219207248,-5.0856416192256,1.6680002974665e-05,0.00142915548564081,2.88424841081661
"209121_x_at",-0.620279615477564,9.07233208504504,-5.0822268949164,1.68443368478385e-05,0.00143770609946091,2.87479922520349
